scientificName	unique_geo
Scotinella redempta	3
Scotinella redempta (Gertsch, 1941)	10
Scotinella schwartzi (Gertsch)	1
Scotinella sp	1
Scotinella sp.	2
Scotinotylus alienus (Kulczynski, 1885)	1
Scotinotylus alpinus (Banks, 1896)	8
Scotinotylus columbia	1
Scotinotylus exsectoides Millidge, 1981	9
Scotinotylus majesticus	12
Scotinotylus majesticus (Chamberlin & Ivie, 1947)	1
Scotinotylus pallidus	1
Scotinotylus pallidus (Emerton, 1882)	3
Scotinotylus patellatus	4
Scotinotylus patellatus (Emerton, 1917)	7
Scotinotylus pollucis	1
Scotinotylus sacer	2
Scotinotylus sacer (Crosby, 1929)	14
Scotinotylus sanctus (Crosby, 1929)	3
Scotinotylus vernalis (Emerton, 1882)	3
Scotobaenus Leconte, 1859	1
Scotochroa basalis LeConte, 1874	4
Scotochroa LeConte, 1874	8
Scotogramma	1
Scotogramma fervida Barnes & McDunnough, 1912	3
Scotogramma gatei (J.B. Smith)	1
Scotogramma gatei (Smith)	2
Scotogramma harnardi	1
Scotogramma inconcinna Smith, 1888	1
Scotogramma luteola Smith	1
Scotogramma ptilodonta	3
Scotogramma ptilodonta (Grote)	1
Scotogramma sita	1
Scotogramma submarina	1
Scotogramma submarina Grote, 1883	2
Scotogramma uniformis Smith	1
scotogrammoides	1
Scotolathys Simon, 1884	1
Scotophaeus blackwalli	1
Scotophaeus blackwalli (Thorell, 1871)	5
Scotosia Stephens, 1829	1
Scottocalanus Sars G.O., 1905	1
Scottolana canadensis (Willey, 1923)	1
Scottopsyllus pararobertsoni Lang, 1965	1
Scraptia sericea	7
Scraptiidae	26
Scraptiinae	32
scripta	2
Scripta sp.	1
Scriptania demerodes Dyar, 1919	1
Scrobipalpa acuminatella Sircom, 1850	5
Scrobipalpa atriplicella Fischer von RÃ¶slerstamm, 1839	5
Scrobipalpa frugifera Povolny, 1969	1
Scrobipalpa Janse, 1951	8
Scrobipalpa macromaculata Braun, 1925	1
Scrobipalpopsis Povolny, 1967	3
Scrobipalpula Povolny, 1964	15
Scrobipalpula psilella Herrich-SchÃ¤ffer, 1855	1
Scrobipalpula radiatella Busck, 1904	1
scrupulosa	3
Scudderia curvicauda (De Geer, 1773)	2
Scudderia curvicauda curvicauda	2
Scudderia furcata	1
Scudderia furcata Brunner	7
Scudderia furcata Brunner von Wattenwyl, 1878	5
Scudderia furcata furcata	4
Scudderia furcata subsp. furcata	1
Scudderia furcata subsp. sinaloae Hebard, 1932	1
Scudderia mexicana (Saussure)	1
Scudderia pistillata	1
Scudderia septentrionalis	2
Scudderia septentrionalis (Serville, 1838)	2
Scudderia StÃ¥l, 1873	3
Scudderia texensis	2
Scudderia texensis Saussure & Pictet, 1897	1
Sculptotheca puberula	1
Scutacaridae	9
Scutelleridae	5
Scutellidium arthuri Poppe, 1884	1
Scutigera buda Chamberlin, 1944	1
Scutigera coleoptera (Linnaeus, 1758)	1
Scutigera Lamarck, 1801	1
Scutigera poicila Chamberlin, 1944	1
Scutigera sp.	1
Scutigerella Ryder, 1882	1
Scutigeromorpha (Pocock, 1895)	3
Scutoverticidae	2
Scutozetes lanceolatus Hammer, 1952	6
Scutulanyssus hirundicola (Mironov, 1985)	1
Scutulanyssus Mironov, 1985	1
Scybalistodes Munroe, 1964	1
Scybalistodes periculosalis Dyar, 1908	1
Scydmaenidae	151
Scydmaenus	9
Scydmaenus badius	1
Scydmaenus grossus	1
Scydmaenus ochreatus	1
Scydmaenus perforatus	1
Scydmaenus pubipennis	1
Scylaceus pallidus	3
Scylaceus pallidus (Emerton, 1882)	18
Scyletria inflata Bishop & Crosby, 1938	31
Scyletria jona	1
scylla	1
Scyllarides aequinoctialis (Lund, 1793)	2
Scyllarides haanii (De Haan, 1841)	1
Scyllarides nodifer (Stimpson, 1866)	3
Scyllarides squammosus (H. Milne Edwards, 1837)	5
Scyllarus americanus (S. I. Smith, 1869)	7
Scyllarus chacei Holthuis, 1960	8
Scyllarus depressus (S. I. Smith, 1881)	11
Scyllarus Fabricius, 1775	1
Scymninae	6
Scymnini	5
Scymnodes lividigaster (Mulsant, 1853)	1
Scymnus	28
Scymnus (Pullus) aquilonarius	2
Scymnus (Pullus) ardelio Horn, 1895	1
Scymnus (Pullus) barberi Gordon, 1976	1
Scymnus (Pullus) brullei	4
Scymnus (Pullus) brullei Mulsant, 1850	1
Scymnus (Pullus) bryanti Gordon, 1976	1
Scymnus (Pullus) caudalis	4
Scymnus (Pullus) cervicalis	11
Scymnus (Pullus) compar	1
Scymnus (Pullus) coniferarum	1
Scymnus (Pullus) coniferarum Crotch, 1874	1
Scymnus (Pullus) flavescens Casey, 1899	1
Scymnus (Pullus) fraternus LeConte, 1852	1
Scymnus (Pullus) horni Gorham, 1897	1
Scymnus (Pullus) humboldti Casey, 1899	1
Scymnus (Pullus) ignarus Gordon, 1976	1
Scymnus (Pullus) iowensis	2
Scymnus (Pullus) kansanus	2
Scymnus (Pullus) lacustris	1
Scymnus (Pullus) lacustris LeConte, 1850	1
Scymnus (Pullus) loewii	5
Scymnus (Pullus) loewii Mulsant, 1850	1
Scymnus (Pullus) marginicollis	1
Scymnus (Pullus) marginicollis Mannerheim, 1843	1
Scymnus (Pullus) pallens LeConte, 1852	1
Scymnus (Pullus) puncticollis	3
Scymnus (Pullus) rubricaudus	11
Scymnus (Pullus) solidus Casey, 1899	1
Scymnus (Pullus) tenebrosus Mulsant, 1850	2
Scymnus (Scymnus) americanus	3
Scymnus (Scymnus) americanus Mulsant, 1850	1
Scymnus (Scymnus) nebulosus LeConte, 1852	2
Scymnus (Scymnus) paracanus linearis Gordon, 1976	1
Scymnus americanus	1
Scymnus brullei	1
Scymnus caudalis	1
Scymnus cervicalis	1
Scymnus consobrinus	1
Scymnus fraternus	1
Scymnus iowensis	1
Scymnus kansanus	1
Scymnus Kugelann, 1794	20
Scymnus puncticollis	1
Scymnus rubricaudus	1
Scymnus sp.	3
Scymnus tenebrosus	1
Scyphophorus acupunctatus Gyllenhal	6
Scyphophorus acupunctatus Gyllenhal, L. in SchÃ¶nherr, C.J. , 1838	4
Scyphophorus sp.	8
Scyphyllidium	1
Scythrididae	4
Scythris basilaris	1
Scythris eboracensis Zeller, 1855	3
Scythris fuscicomella	1
Scythris H?¬bner, 1825	1
Scythris immaculatella Chambers, 1875	9
Scythris limbella	1
Scythris limbella Fabricius, 1775	7
Scythris noricella Zeller, 1843	9
Scythris pilosella Zeller, 1873	2
Scythris sinensis Felder	1
Scythris sp.	5
Scythris spp.	1
Scythris trivinctella	1
Scytodes	7
Scytodes atlacoya Rheims, Brescovit & Duran-Barron	1
Scytodes fusca	2
Scytodes fusca Walckenaer	2
Scytodes fusca Walckenaer, 1837	3
Scytodes itzana Chamberlin & Ivie, 1938	3
Scytodes Latreille, 1804	15
Scytodes longipes Lucas, 1844	11
Scytodes redempta Chamberlin, 1924	1
Scytodes skuki Rheims & Brescovit, 2001	3
Scytodes sp.	3
Scytodes thoracica (Latreille, 1802)	2
Scytodes thoracica Latreille, 1802	1
Scytodes univittata Simon	3
Scytodes zapatana Gertsch & Mulaik	1
Scytodidae Blackwall, 1864	4
Scytonotus	3
Scytonotus australis Hoffman, 1962	1
Scytonotus bergothi	1
Scytonotus granulatus (Say, 1821)	9
Scytonotus granulosus 1986	1
Seba ekepuu J. L. Barnard, 1970	12
Sectiliclava Hoffer, 1957	1
secundalis	1
secundaria	6
securella	3
sedata	1
sedata cacola	1
sedatana	1
sedulitella	3
Seeversiella	3
Seeversiella bispinosa Ashe, 1986	1
Seeversiella globicollis (Bernhauer, 1907)	1
Segestria Latreille, 1804	1
Segestria pacifica Banks, 1891	3
segregata	3
Sehirus Amyot & Serville, 1843	2
Sehirus cinctus	14
Sehirus cinctus (Palisot, 1811)	3
Sehirus cinctus subsp. albonotatus Dallas, 1851	1
Sehirus cinctus subsp. cinctus	1
Seioptera Kirby, 1817	3
Seioptera vibrans	1
Seioptera vibrans (Linnaeus)	1
Seioptera vibrans (Linnaeus, 1758)	20
Seirarctia echo	1
Seirodonta bilineata Packard	1
Sejidae	4
Sejus Koch in Panzer, 1836	1
Seladerma spp.	1
Selandria Leach, 1817	1
Selatosomus aeneus (Linnaeus, 1758)	1
Selatosomus aeripennis	1
Selatosomus aeripennis (Kirby, 1837)	8
Selatosomus appropinquans	1
Selatosomus appropinquans (Randall, 1838)	2
Selatosomus cruciatus	1
Selatosomus destructor (W.J. Brown, 1935)	1
Selatosomus graecus Tarnawski, 1995	1
Selatosomus inflatus	1
Selatosomus pulcher (LeConte, 1853)	3
Selatosomus semimetallicus (Walker, 1866)	4
Selatosomus semivittatus (Say, 1823)	1
Selatosomus splendens	1
Selatosomus Stephens, 1830	3
Selenia abramaria Schaus, 1927	1
Selenia aestiva Staudinger, 1871	1
Selenia agatha Dyar, 1916	2
Selenia albilinearia Schaus, 1901	1
Selenia alciphearia	1
Selenia alciphearia Walker, 1860	21
Selenia cacocore Dyar, 1918	1
Selenia eucore Dyar, 1918	3
Selenia gynaecon Dyar, 1918	1
Selenia ismalida Dyar, 1913	2
Selenia isolde Dyar, 1922	2
Selenia kentaria	1
Selenia kentaria (Grote & Robinson, 1867)	1
Selenia kentaria Grote, 1865	5
Selenia ricochetta Dyar, 1913	1
Selenia veda Dyar, 1910	1
selenis	2
Selenis monotropa Grote	1
Selenisa monotropa Grote, 1876	3
Selenisa suero	1
Selenisa sueroides	1
Selenophorus	18
Selenophorus (Celiamorphus) ellipticus Dejean, 1829	1
Selenophorus (Celiamorphus) fossulatus Dejean, 1829	1
Selenophorus (Celiamorphus) granarius Dejean, 1829	1
Selenophorus (Selenophorus) aequinoctialis Dejean, 1829	3
Selenophorus (Selenophorus) concinnus Schaeffer, 1910	1
Selenophorus (Selenophorus) depressulus (Casey, 1914)	1
Selenophorus (Selenophorus) dispar Bates, 1891	1
Selenophorus (Selenophorus) famulus	1
Selenophorus (Selenophorus) famulus Casey, 1914	1
Selenophorus (Selenophorus) fatuus (LeConte, 1863)	1
Selenophorus (Selenophorus) gagatinus Dejean, 1829	1
Selenophorus (Selenophorus) hylacis (Say, 1823)	1
Selenophorus (Selenophorus) intermedius (Putzeys, 1878)	2
Selenophorus (Selenophorus) mustus Casey, 1914	1
Selenophorus (Selenophorus) opalinus (LeConte, 1863)	4
Selenophorus (Selenophorus) palliatus (Fabricius, 1798)	1
Selenophorus (Selenophorus) pedicularius Dejean, 1829	1
Selenophorus (Selenophorus) planipennis	1
Selenophorus (Selenophorus) planipennis LeConte, 1848	2
Selenophorus (Selenophorus) plannipennis	7
Selenophorus (Selenophorus) pyritosus Dejean, 1829	3
Selenophorus (Selenophorus) seriatoporus Putzeys, 1878	3
Selenophorus (Selenophorus) striatopunctatus Putzeys, 1878	1
Selenophorus (Selenophorus) subsinuatus Putzeys, 1878	1
Selenophorus aequinoctialis Dejean	8
Selenophorus and Discoderus (G.E. Ball is revising)	1
Selenophorus concinnus Schaeffer	10
Selenophorus Dejean, 1829	1
Selenophorus ellipticus	1
Selenophorus famulus Casey	1
Selenophorus gagatinus	1
Selenophorus gagatinus Dejean	1
Selenophorus hylacis	1
Selenophorus hylacis Say	2
Selenophorus opalinus	1
Selenophorus otiosus Casey	1
Selenophorus palliatus (Fabricius)	1
Selenophorus pedicularis Dej	1
Selenophorus planipennis LeConte	8
Selenophorus pyritosus Dejean	2
Selenophorus quadricollis Putzeys, 1878	1
Selenophorus sp.	2
Selenopidae Simon, 1897	3
Selenops actophilus Chamberlin	1
Selenops actophilus Chamberlin, 1924	2
Selenops Dufour, 1819	7
Selenops gracilis Muma, 1953	1
Selenops Latreille, 1819	7
Selenops lindborgi Petrunkevitch, 1926	4
Selenops mexicanus	1
Selenops mexicanus Keyserling, 1880	3
Selenops morosus Banks, 1898	1
Selenops nesophilus	1
Selenops nesophilus Chamberlin, 1924	1
Selenops spixi Perty, 1833	22
Selenothrips rubrocinctus (Giard, 1901)	1
Selicanis cinereola	1
Selidosema HÃ¼bner, 1823	2
Selidosema juturnaria Guenée	1
Selidosema nigrescens Hulst, 1898	1
sella californica	1
Selonodon	2
Selonodon appalachiensis	1
Selonodon Latreille, 1834	3
Selonodon mandibularis (LeConte, 1867)	2
Semaeopus concatenans Dyar, 1918	2
Semaeopus discosa Dyar, 1918	1
Semaeopus Herrich-SchÃ¤ffer, 1856	1
Semanotus amethystinus (LeConte, 1853)	1
Semanotus juniperi (Fisher)	1
Semanotus juniperi (Fisher, 1915)	1
Semanotus ligneus (Fabricius, 1787)	1
Semanotus ligneus ligneus	1
Semanotus ligneus subsp. amplus (Casey, 1912)	1
Semanotus ligneus subsp. basalis (Casey, 1924)	1
Semanotus ligneus subsp. ligneus	1
Semanotus ligneus subsp. sequoiae Van Dyke, 1923	1
Semanotus litigiosus (Casey, 1891)	1
Semaranga dorsocentralis Becker, 1911	1
Sematura Dalman, 1825	3
Sematura lunus	1
Semiardistomis propinquus (Putzeys, 1867)	1
Semiardistomis puncticollis	1
Semiardistomis puncticollis (Dejean, 1831)	1
Semiardistomis viridis	1
Semiardistomis viridis (Say, 1823)	1
Semiaridistomis viridis (Say)	1
semiatra	1
semiatrata	2
Semibalanus balanoides (Linnaeus, 1767)	39
Semibalanus cariosus (Pallas, 1788)	6
semicana	1
semicircularis griseor	1
Semiclivina (Semiclivina) dentipes (Dejean, 1825)	1
Semiclivina dentipes	2
semicollaris	1
Semidalis vicina (Hagen, 1861)	4
semifuneralis	1
semifuneralis?	1
semilugens	1
Semioscopis aurorella Dyar, 1902	2
Semioscopis inornata Walsingham, 1882	4
Semioscopis megamicrella Dyar, 1902	4
Semioscopis merriccella Dyar, 1902	1
Semioscopis packardella Clemens, 1863	2
Semioscopus aurorella	1
Semioscopus inornata	1
Semioscopus megamicrella	1
Semioscopus merriccella	1
Semioscopus packardella	1
Semiothisa acutaria Walker, 1869	1
Semiothisa adjacens Dognin, 1903	3
Semiothisa agrammata GuenÃ©e, 1858	3
Semiothisa cardinea Druce, 1893	2
Semiothisa carpo Druce, 1893	2
Semiothisa colorata Grote	6
Semiothisa curvata (Grote)	1
Semiothisa cyda (Druce)	4
Semiothisa cyda Druce	1
Semiothisa cyda Druce, 1893	3
Semiothisa diffusata GuenÃ©e, 1858	1
Semiothisa discata Schaus, 1901	1
Semiothisa excurvata (Packard)	1
Semiothisa falconaria Schaus, 1901	2
Semiothisa fieldi (Swett)	1
Semiothisa gambaria HÃ¼bner, 1818	1
Semiothisa gnophosaria (Guenee)	1
Semiothisa HÃ¼bner, 1818	2
Semiothisa infimata GuenÃ©e, 1858	1
Semiothisa infusata GuenÃ©e, 1858	2
Semiothisa lydia Schaus, 1912	1
Semiothisa masonata Schaus, 1897	1
Semiothisa mayana Schaus, 1901	1
Semiothisa meadiaria (Packard)	1
Semiothisa notata Linnaeus, 1758	2
Semiothisa nr. puertata (Grossbeck)	1
Semiothisa ostia Druce, 1893	2
Semiothisa pallidata Packard, 1873	3
Semiothisa parcata (Grossbeck)	1
Semiothisa pernicata GuenÃ©e, 1858	2
Semiothisa pervolata (Hulst)	2
Semiothisa phanerophleps Dyar, 1913	2
Semiothisa pictipennata (Hulst)	1
Semiothisa s-signata (Packard)	2
Semiothisa snoviata (Packard)	1
Semiothisa sp.	4
Semiothisa spilogastrata Walker, 1861	2
Semiothisa subfulva Warren, 1906	1
Semiothisa triplicaria Herrich-SchÃ¤ffer, 1858	2
Semiothisa triviata (Barnes and McDunnough)	1
Semiothisa unipunctaria (Wright)	1
Semiothisa versitata (Pearsall)	1
semipurpurella pacifica	1
semirelicta (hippolyta)	3
semirelicta (nevadensis)	1
semirelicta (pura)	2
semirubralis	4
semirufa	1
semirufescens	1
semitenebrella	2
semivolata	1
Semljicola lapponicus (Holm, 1939)	1
Semljicola obtusus	1
Semljicola obtusus (Emerton, 1915)	2
Semljicola Strand, 1906	1
Semnia auritalis HÃ¼bner	1
sempervirensella	1
Semyra bella Herrich-SchÃ¤ffer, 1854	1
senatrix	1
seneciensis	1
senecionana	1
Senelmis crenata	1
senescens	1
Sennertia americana Delfinado & Baker, 1976	1
Sennertia Oudemans, 1905	1
Sennius atripectus Johnson & Kingsolver, 1973	1
Sennius Bridwell, 1946	1
Sennius cruentatus (Horn, 1873)	1
Sennius discolor (Horn)	1
Sennius fallax (Boheman, 1839)	1
Sennius instabilis Sharp, 1885	1
Sennius lebasi (Fahraeus, 1839)	1
Sennius medialis (Sharp, 1885)	1
Sennius morosus (Sharp)	3
Sennius rufomaculatus (Motschulsky, 1874)	1
Sennius simulans (Schaeffer, 1907)	1
Sennius yucatan Johnson, 1984	1
Senoculus prolatus (O. P.-Cambridge, 1896)	2
Senopterina Macquart, 1835	4
Senotainia kansensis	1
Senotainia Macquart, 1846	1
Senotainia rubriventris	1
Senotainia rubriventris Macquart	2
Senotainia spp.	1
Senotainia trilineata	1
Senotainia trilineata (Wulp, 1890)	3
Senotainia vigilans	1
senta	1
Senta defecta Grote	1
seorsa	1
separabilis	1
separatana	1
Sepedomerus macropus (Walker, 1849)	1
Sepedon armipes	1
Sepedon armipes Loew, 1859	14
Sepedon bifida Steyskal, 1951	1
Sepedon borealis	1
Sepedon borealis Steyskal, 1951	1
Sepedon capellei Fisher & Orth, 1969	1
Sepedon cascadensis Fisher & Orth, 1974	1
Sepedon fuscipennis fuscipennis	1
Sepedon fuscipennis nobilis	1
Sepedon gracilicornis Orth, 1986	7
Sepedon Latreille, 1804	23
Sepedon lignator	1
Sepedon lignator Steyskal, 1951	1
Sepedon neili	1
Sepedon neili Steyskal, 1951	2
Sepedon pacifica Cresson, 1914	2
Sepedon praemiosa Giglio-Tos, 1893	2
Sepedon pseudarmipes Fisher & Orth, 1969	1
Sepedon pusilla Loew, 1859	9
Sepedon pusillus	1
Sepedon sp	1
Sepedon spinipes americana	1
Sepedon spinipesamericana Steyskal, 1951	4
Sepedon tenuicornis	1
Sepedonea guatemalana (Steyskal, 1951)	1
Sepedophilus	87
Sepedophilus basalis	17
Sepedophilus beckeri	1
Sepedophilus bisignatus (Horn, 1877)	1
Sepedophilus brachypterus	10
Sepedophilus castaneus	2
Sepedophilus cinctulus	9
Sepedophilus cinctulus (Erichson, 1839)	2
Sepedophilus crassus	15
Sepedophilus debilis	3
Sepedophilus frosti	1
Sepedophilus Gistel, 1856	3
Sepedophilus kiteleyi	5
Sepedophilus littoreus	7
Sepedophilus littoreus Linnaeus,1758	3
Sepedophilus lividus group	3
Sepedophilus macer	8
Sepedophilus marchami	3
Sepedophilus marshami (Stephens, 1832)	1
Sepedophilus occultus	4
Sepedophilus opicus	11
Sepedophilus opicus (Say, 1832)	1
Sepedophilus parvulus	1
Sepedophilus scriptus	15
Sepedophilus smetani	2
Sepedophilus testaceus	6
Sepedophilus testaceus (Fabricius, 1792)	1
Sepedophilus velocipes	2
Sepedophilus velocipes group	1
Sepedophilus velox	1
Sepedophilus versicolor	4
Sephina dorsalis (White, 1842)	1
Sephina esquivalae Brailovsky & SÃ¡nchez, 1983	1
Sephina vinula StÃ¥l, 1862	1
Sepsidae	17
Sepsis biflexuosa	1
Sepsis biflexuosa Strobl, 1893	15
Sepsis Fall??n, 1810	8
Sepsis FallÃ©n, 1810	11
Sepsis flavimana	1
Sepsis flavimana Meigen, 1826	8
Sepsis luteipes Melander & Spuler, 1917	4
Sepsis neglecta Ozerov, 1986	1
Sepsis neocynipsea	1
Sepsis neocynipsea Melander & Spuler, 1917	34
Sepsis neocynipsea Melander and Spuler	3
Sepsis punctum	1
Sepsis punctum (Fabricius, 1794)	85
Sepsis secunda (Melander & Spuler, 1917)	2
Sepsis sp	1
Sepsis thoracica (Robineau-Desvoidy, 1830)	1
Sepsis vicaria	1
Sepsisoma Johnson, 1900	1
septemberata	1
Septentrinna bicalcarata	2
Septentrinna bicalcarata (Simon, 1896)	1
Septentrinna Bragio Bonaldo, 2000	1
Septentrinna steckleri	2
septentrionalis	2
septentrionella	2
sequoiae	2
sequoiae (engelhardti)	1
Sereda lautana Clemens, 1865	2
Sereda tautana	1
serenus	1
Sergentia coracina (Zetterstedt, 1850)	2
Sergestes Milne Edwards, 1830	12
Sergestes paraseminudus Crosnier and Forest, 1973	2
Sergestes similis Hansen, 1903	1
Sergestidae	2
Sergia robusta (S. I. Smith, 1882)	4
Sergia Stimpson, 1860	3
Sergiolus	1
Sergiolus angustus	9
Sergiolus angustus (Banks)	2
Sergiolus bicolor Banks, 1900	4
Sergiolus capulatus	6
Sergiolus capulatus (Walckenaer, 1837)	6
Sergiolus columbianus	2
Sergiolus columbianus (Emerton, 1917)	2
Sergiolus decipiens Chamberlin, 1922	1
Sergiolus decoratus Kaston, 1945	10
Sergiolus iviei	1
Sergiolus iviei Platnick & Shadab, 1981	1
Sergiolus lowelli	3
Sergiolus minutus (Banks, 1898)	1
Sergiolus montanus	47
Sergiolus montanus (Emerton, 1890)	17
Sergiolus ocellatus	2
Sergiolus ocellatus (Walckenaer, 1837)	8
Sergiolus Simon, 1892	3
Sergiolus stella	2
Sergiolus stella Chamberlin	1
Sergiolus stella Chamberlin, 1922	1
Sergiolus tennesseensis	3
Serica	26
Serica alternata exolita	1
Serica alternata Lec	1
Serica alternata LeConte, 1856	1
Serica anthracina	1
Serica atracapilla	1
Serica atracapilla (Kirby, 1837)	3
Serica atratula monita	2
Serica campestris	3
Serica campestris Dawson, 1919	1
Serica contorta	1
Serica curvata	1
Serica curvata LeConte, 1856	1
Serica evidens	1
Serica fimbriata LeConte, 1856	1
Serica georgiana lecontei	1
Serica intermixta	1
Serica intermixta Blatchley, 1910	2
Serica iricolor	1
Serica ligulata Dawson, 1932	1
Serica loxia	1
Serica MacLeay, 1819	4
Serica mixta LeConte, 1856	1
Serica mystaca	3
Serica parallela	2
Serica parallela Casey, 1884	3
Serica porcula	2
Serica porcula Casey, 1884	1
Serica porcula Csy	1
Serica sculptilie	1
Serica sericea	1
Serica sericea (Illiger, 1802)	4
Serica sp.	5
Serica sponsa	3
Serica spp.	2
Serica tristis	1
Serica tristis LeConte, 1850	4
Serica trociformis	1
Serica vespertina	1
Serica vespertina (Gyllenhal, 1817)	1
Serica vespertina accola	2
Sericaglaea adulta	1
Sericaglaea signata	1
sericearia	1
Sericoceros Konow, 1905	1
Sericoceros krugii	1
Sericoda  bembidioides Kirby	2
Sericoda  bogemannii (Gyllenhal)	1
Sericoda  obsoleta (Say)	1
Sericoda  obsoleta Say	1
Sericoda  quadripunctata (DeGeer)	1
Sericoda bembidioides Kirby, 1837	13
Sericoda bogemannii (Gyllenhal, 1813)	1
Sericoda obsoleta	1
Sericoda obsoleta (Say, 1823)	4
Sericoda quadripunctata	1
Sericoda quadripunctata (Degeer, 1774)	2
Sericoderus	15
Sericoderus lateralis	1
Sericoderus lateralis (Gyllenhal, 1827)	2
Sericomya Oken, 1815	1
Sericomyia bifasciata	1
Sericomyia bifasciata Williston, 1887	2
Sericomyia chalcopyga	1
Sericomyia chalcopyga Loew, 1863	5
Sericomyia chrysotoxoides	1
Sericomyia chrysotoxoides Macquart, 1842	29
Sericomyia flagrans (Osten Sacken, 1875)	3
Sericomyia lata	1
Sericomyia lata (Cqouillett, 1907)	7
Sericomyia Meigen, 1803	31
Sericomyia militaris	1
Sericomyia militaris Walker, 1849	27
Sericomyia sexfasciata Walker, 1849	1
Sericomyia transversa (Osburn, 1926)	2
sericomyrmex aztecus	5
sericomyrmex opacus	1
Sericomyrmex saussurei Emery, 1894	1
Sericophanes heidemanni	1
Sericophanes heidemanni Poppius, 1914	1
Sericophanes spp.	1
Sericopompilus angustatus	1
Sericopompilus apicalis	1
Sericopompilus apicalis (Say, 1835)	7
Sericopompilus neotropicalis	1
Sericopompilus neotropicalis (Cameron, 1893)	1
Sericoptera Herrich-SchÃ¤ffer, 1856	1
Sericoptera mahometaria Herrich-SchÃ¤ffer, 1856	2
Sericosema juturnaria	1
Sericosema juturnaria GuenÃ©e, 1858	5
Sericosema wilsonensis Cassino & Swett, 1922	1
Sericostoma griseum (Banks, 1899)	1
Sericostoma Latreille, 1825	2
Sericostomatidae Stephens, 1836	1
Sericothrips sp.	1
Sericus brunneus (Linnaeus, 1758)	1
Sericus Eschscholtz, 1829	1
Sericus honestus	1
Sericus incongruus (LeConte, 1853)	6
Sericus silaceus	1
Sericus sp.	1
Serolis agassizi George, 1986	1
